,id,name,symbol,slug,rank,displayTV,is_active,first_historical_data,last_historical_data,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,platform
0,1403,FirstBlood,1ST,firstblood,,1,0,2016-09-28T14:59:34.000Z,2021-06-14T09:59:07.000Z,1027.0,Ethereum,ETH,ethereum,0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7,
1,3179,Arbidex,ABX,arbidex,2455.0,1,1,2018-08-16T17:54:42.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9a794dc1939f1d78fa48613b89b8f9d0a20da00e,
2,1918,Achain,ACT,achain,1207.0,1,1,2017-08-27T19:45:10.000Z,2022-10-28T09:59:00.000Z,,,,,,
3,11706,Acet,ACT,acet,4080.0,1,1,2021-09-07T01:03:21.000Z,2022-10-28T09:58:00.000Z,1839.0,BNB,BNB,bnb,0x9f3bcbe48e8b754f331dfc694a894e8e686ac31d,
4,2501,adbank,ADB,adbank,1732.0,1,1,2018-02-03T19:04:29.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2baac9330cf9ac479d819195794d79ad0c7616e3,
5,2646,AdHive,ADH,adhive,,1,0,2018-04-17T20:49:25.000Z,2020-10-23T03:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe69a353b3152dd7b706ff7dd40fe1d18b7802d31,
6,2660,Aditus,ADI,aditus,2281.0,1,1,2018-04-23T23:14:24.000Z,2022-10-28T09:59:00.000Z,1839.0,BNB,BNB,bnb,ADI-6BB,
7,1725,Adelphoi,ADL,adelphoi,,1,0,2017-06-16T19:59:59.000Z,2022-06-09T18:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x660e71483785f66133548B10f6926dC332b06e61,
8,17369,Dot Arcade,ADT,dot-arcade,7782.0,1,1,2022-01-19T08:25:00.000Z,2022-10-28T09:55:00.000Z,1839.0,BNB,BNB,bnb,0xc008debbb1f33d9453ffd2104feb1fe7e9663524,
9,1583,The Aladin,ADT,the-aladin,,1,0,2017-03-21T16:44:50.000Z,2017-08-05T01:09:57.000Z,,,,,,
10,1775,adToken,ADT,adtoken,,1,0,2017-07-02T03:54:14.000Z,2021-10-11T09:44:08.000Z,1027.0,Ethereum,ETH,ethereum,0xd0d6d6c5fe4a677d343cc433536bb717bae167dd,
11,20498,Adsense Token,ADT,adsense-token,,1,0,2022-06-07T17:15:00.000Z,2022-09-13T18:20:00.000Z,1839.0,BNB,BNB,bnb,0x369c092ce00e52d4fd9eedca51b737cb1b1d96f7,
12,1768,Ambire AdEx,ADX,adx-net,525.0,1,1,2017-07-01T19:54:14.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xade00c28244d5ce17d72e40330b1c318cd12b7c3,
13,14015,Cardanomics,ADX,cardanomics,,1,0,2021-11-08T03:09:08.000Z,2021-11-28T18:19:10.000Z,1839.0,BNB,BNB,bnb,0x9068bbcdd5a9e9f545539ce9953778967e18d5a4,
14,1700,Æternity,AE,aeternity,459.0,1,1,2017-06-01T16:39:55.000Z,2022-10-28T09:59:00.000Z,,,,,,
15,2462,AidCoin,AID,aidcoin,2005.0,1,1,2018-01-24T21:09:27.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x37e8789bb9996cac9156cd5f5fd32599e6b91289,
16,574,AidBit,AID,aidbit,,1,0,2014-08-30T22:24:22.000Z,2015-03-29T19:49:18.000Z,,,,,,
17,12209,Altair,AIR,altair,4534.0,1,1,2022-02-10T07:50:00.000Z,2022-10-28T09:55:00.000Z,,,,,,
18,18626,Ape In Records,AIR,ape-in-records,7278.0,1,1,2022-03-08T06:29:00.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xF725f73CAEe250AE384ec38bB2C77C38ef2CcCeA,
19,10715,AirCoin,AIR,air,7820.0,1,1,2021-06-30T08:44:07.000Z,2022-10-28T09:59:00.000Z,1839.0,BNB,BNB,bnb,0xd8a2ae43fd061d24acd538e3866ffc2c05151b53,
20,2037,AirToken,AIR,airtoken,,1,0,2017-10-11T01:29:21.000Z,2019-02-08T18:29:03.000Z,1027.0,Ethereum,ETH,ethereum,0x27dce1ec4d3f72c3e457cc50354f1f975ddef488,
21,15955,AirDropper,AIR,airdropper,,1,0,2021-12-13T05:30:13.000Z,2022-03-31T18:20:00.000Z,1839.0,BNB,BNB,bnb,0xA39C843CcFDB3Ede58a09efB5564e34C43099480,
22,2367,Aigang,AIX,aigang,2429.0,1,1,2018-01-11T16:34:19.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1063ce524265d5a3a624f4914acd573dd89ce988,
23,2040,ALIS,ALIS,alis,,1,0,2017-10-12T16:49:24.000Z,2020-02-22T02:59:04.000Z,1027.0,Ethereum,ETH,ethereum,0xEA610B1153477720748DC13ED378003941d84fAB,
24,2081,AirDAO,AMB,airdao,653.0,1,1,2017-10-23T17:39:25.000Z,2022-10-28T09:59:00.000Z,,,,,,
25,19556,Apple,AMB,apple-binemon,6688.0,1,1,2022-04-15T05:20:00.000Z,2022-10-28T09:55:00.000Z,1839.0,BNB,BNB,bnb,0x95977A9DaA14A00258f89a14F75B6E35d5B730d4,
26,4601,AMCBLUE,AMB,amcblue,,1,0,,,1027.0,Ethereum,ETH,ethereum,0xd6c7576b735def0d8ea12d6a21332d8c37fc0fbb,
27,2286,MicroMoney,AMM,micromoney,2266.0,1,1,2017-12-18T01:34:58.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8b1f49491477e0fb46a29fef53f1ea320d13c349,
28,6945,Amp,AMP,amp,137.0,1,1,2020-09-11T04:34:18.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xff20817765cb7f73d4bde2e66e067e58d11095c2,
29,1125,HyperSpace,AMP,synereo,,1,0,2015-12-04T12:49:30.000Z,2020-01-08T02:09:01.000Z,,,,,,
30,1680,Aragon,ANT,aragon,284.0,1,1,2017-05-18T21:29:54.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa117000000f279d81a1d3cc75430faa017fa5a2e,
31,16473,AnonToken,ANT,anontoken,,1,0,2021-12-27T04:06:03.000Z,2022-02-09T18:21:00.000Z,1839.0,BNB,BNB,bnb,0xD283cE7Acd177f7cf6caBB7ce5B11fDA3605659e,
32,2344,AppCoins,APPC,appcoins,1547.0,1,1,2018-01-08T15:44:18.000Z,2022-10-28T09:59:00.000Z,,,,,,
33,2064,Maecenas,ART,maecenas,2230.0,1,1,2017-10-18T17:24:25.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xfec0cf7fe078a500abf15f1284958f22049c2c7e,
34,11929,Around Network,ART,around-network,,1,0,2021-09-16T19:39:07.000Z,2022-08-02T18:24:00.000Z,1839.0,BNB,BNB,bnb,0xe6F3A0Cd28d9add9077E80b8e05cbE01B7532EC7,
35,14260,ArtOnline,ART,artonline,,1,0,2021-11-11T01:27:00.000Z,2021-11-19T18:07:11.000Z,1839.0,BNB,BNB,bnb,0x535e67270f4FEb15BFFbFE86FEE308b81799a7a5,
36,18778,Aiko ART,ART,aiko-art,,1,0,,,5426.0,Solana,SOL,solana,63cL4hHbkRStqMvhAudXkPsydRASp3yr7iPQemqmAcD2,
37,2445,Block Array,ARY,block-array,,1,0,2018-01-23T06:29:26.000Z,2020-02-01T02:59:08.000Z,1027.0,Ethereum,ETH,ethereum,0xa5f8fc0921880cb7342368bd128eb8050442b1a1,
38,2058,AirSwap,AST,airswap,536.0,1,1,2017-10-17T16:54:24.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x27054b13b1b798b345b591a4d22e6562d47ea75a,
39,5827,AntiscamToken,AST,antiscamtoken,,1,0,2020-08-24T22:19:18.000Z,2022-08-16T18:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa872e0a44bbd66c1486a756cb5bd3f0beec4e32e,
40,11155,AST.finance,AST,ast-finance,,1,0,2021-09-25T19:36:17.000Z,2022-01-30T05:06:00.000Z,8267.0,OKC Token,OKT,okt,0x493d8CBd9533E57D4BEfb17cc2eC1dB76828261d,
41,1970,ATBCoin,ATB,atbcoin,2326.0,1,1,2017-09-19T04:34:55.000Z,2022-10-28T09:59:00.000Z,,,,,,
42,2136,ATLANT,ATL,atlant,1602.0,1,1,2017-11-01T21:04:27.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x78b7fada55a64dd895d8c8c35779dd8b67fa8a05,
43,13121,Atlantis Loans,ATL,atlantis-loans,6296.0,1,1,2021-10-25T02:45:30.000Z,2022-10-28T09:55:00.000Z,1839.0,BNB,BNB,bnb,0x1fd991fb6c3102873ba68a4e6e6a87b3a5c10271,
44,1948,Aventus,AVT,aventus,763.0,1,1,2017-09-06T16:40:14.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0d88ed6e74bbfd96b831231638b66c05571e824f,
45,13691,Artverse Token,AVT,artverse-token,8550.0,1,1,2021-11-01T12:42:05.000Z,2022-10-28T09:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0x845576c64f9754cf09d87e45b720e82f3eef522c,
46,2466,Moola,AXPR,axpr-token,1970.0,1,1,2018-01-25T03:39:28.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdD0020B1D5Ba47A54E2EB16800D73Beb6546f91A,
47,2592,Banca,BANCA,banca,1930.0,1,1,2018-03-19T14:29:21.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x998b3b82bc9dba173990be7afb772788b5acb8bd,
48,1697,Basic Attention Token,BAT,basic-attention-token,85.0,1,1,2017-06-01T05:14:54.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0d8775f648430679a709e98d2b0cb6250d2887ef,
49,10028,Bat Finance,BAT,bat-finance,,1,0,2021-06-03T19:48:12.000Z,2021-10-11T09:53:09.000Z,1839.0,BNB,BNB,bnb,0xe76804b43f17fc41f226d63fd2a676df409d4678,
50,22421,BULL BTC CLUB,BBC,bull-btc-club,2650.0,1,1,2022-10-27T06:40:00.000Z,2022-10-28T09:55:00.000Z,1839.0,BNB,BNB,bnb,0x37e5da11b6A4DC6d2f7Abe232cDd30B0B8Fc63B1,
51,5644,Blue Baikal,BBC,blue-baikal,5391.0,1,1,2020-05-28T23:39:05.000Z,2022-10-28T09:59:00.000Z,4256.0,Klaytn,KLAY,klaytn,0x321bc0b63efb1e4af08ec6d20c85d5e94ddaaa18,
52,2084,BigBoobsCoin,BBC,bigboobscoin,,1,0,2017-10-23T19:19:25.000Z,2017-11-22T13:59:42.000Z,,,,,,
53,2678,TraDove B2BCoin,BBC,b2bcoin,,1,0,2018-04-30T22:14:25.000Z,2021-06-14T09:59:11.000Z,1027.0,Ethereum,ETH,ethereum,0xe7D3e4413E29ae35B0893140F4500965c74365e5,
54,5432,BigBang Core,BBC,bigbang-core,,1,0,2020-05-25T21:04:16.000Z,2022-06-09T18:19:00.000Z,,,,,,
55,17409,Bitback,BBC,bitback,,1,0,,,1839.0,BNB,BNB,bnb,0xA492312FC998203AED367F54Db6f5d6f619010Ce,
56,1668,BCAP,BCAP,bcap,,1,0,2017-05-11T21:09:52.000Z,2018-02-10T10:49:10.000Z,,,,,,
57,301,BadgerCoin,BDG,badgercoin,,1,0,2014-05-06T12:18:04.000Z,2014-08-05T15:44:15.000Z,,,,,,
58,2374,BitDegree,BDG,bitdegree,,1,0,2018-01-12T19:14:19.000Z,2021-11-03T06:49:05.000Z,1027.0,Ethereum,ETH,ethereum,0x1961b3331969ed52770751fc718ef530838b6dee,
59,2628,Rentberry,BERRY,rentberry,2116.0,1,1,2018-04-07T00:19:21.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6aeb95f06cda84ca345c2de0f3b7f96923a44f4c,
60,6257,Berry,BERRY,berry,2725.0,1,1,2020-12-14T12:35:00.000Z,2022-10-28T09:55:00.000Z,,,,,,
61,9055,BerrySwap,BERRY,berryswap,8196.0,1,1,2021-04-01T04:42:09.000Z,2022-10-28T09:57:00.000Z,1839.0,BNB,BNB,bnb,0x8626f099434d9a7e603b8f0273880209eabfc1c5,
62,22393,Betaverse,BET,betaverse,5132.0,1,1,2022-10-26T08:40:00.000Z,2022-10-28T09:55:00.000Z,1839.0,BNB,BNB,bnb,0xb04B8e2A10ce3147982242a8122CF3b61e2dFE7B,
63,21869,BETCOIN,BET,betcoin,5650.0,1,1,2022-09-20T05:30:00.000Z,2022-10-28T09:55:00.000Z,1839.0,BNB,BNB,bnb,0xf5E1c367D2E41b9143937aD17Da6D53aBBBC306B,
64,5487,EarnBet,BET,earnbet,8023.0,1,1,2020-04-21T22:14:03.000Z,2022-10-28T09:59:00.000Z,1765.0,EOS,EOS,eos,BET-wax-betdividends,
65,70,BetaCoin,BET,betacoin,,1,0,2013-12-15T01:52:14.000Z,2019-10-26T02:59:03.000Z,,,,,,
66,1771,DAOBet,BET,daobet,,1,0,2017-07-02T00:39:15.000Z,2021-10-11T09:44:08.000Z,,,,,,
67,14710,Better,BET,better,,1,0,2022-09-21T16:35:00.000Z,2022-10-08T10:20:00.000Z,1839.0,BNB,BNB,bnb,0x028a52032a7075a42585c037f069c62b49ebaa3d,
68,16082,BET TOKEN,BET,bet-token,,1,0,2021-12-15T09:56:00.000Z,2022-04-02T18:21:00.000Z,1839.0,BNB,BNB,bnb,0x829bAEa0a3869044c6c846b860010611f4D32f08,
69,2390,BANKEX,BKX,bankex,,1,0,2018-01-13T23:34:18.000Z,2020-07-09T02:19:11.000Z,1027.0,Ethereum,ETH,ethereum,0x45245bc59219eeaaf6cd3f382e078a461ff9de7b,
70,2340,Bloom,BLT,bloomtoken,1229.0,1,1,2018-01-15T00:19:18.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x107c4504cd79c5d2696ea0030a8dd4e92601b82e,
71,12182,Blocto Token,BLT,blocto,3979.0,1,1,2021-09-29T10:06:09.000Z,2022-10-28T09:56:00.000Z,1839.0,BNB,BNB,bnb,0x02Bdf640fba368E7Ba5c6429cCaF251512273865,
72,20977,Bullet App,BLT,bullet-app,5261.0,1,1,2022-07-13T17:47:00.000Z,2022-10-28T09:57:00.000Z,1839.0,BNB,BNB,bnb,0x13c944ef30a2b9b1e4d5cfcec65411278b7b7524,
73,18669,BLASTER TOKEN,BLT,blaster-token,9043.0,1,1,2022-03-09T13:44:00.000Z,2022-10-28T09:59:00.000Z,1839.0,BNB,BNB,bnb,0x316b15d571977c0a120730e5df0efb9681176052,
74,2463,Bitcoin Lightning,BLT,bitcoin-lightning,,1,0,2018-01-24T21:09:27.000Z,2018-02-22T17:09:20.000Z,,,,,,
75,5708,Billetcoin,BLT,billetcoin,,1,0,,,,,,,,
76,2505,Bluzelle,BLZ,bluzelle,509.0,1,1,2018-02-06T18:34:30.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x5732046a883704404f284ce41ffadd5b007fd668,
77,415,BlazeCoin,BLZ,blazecoin,,1,0,2014-06-28T16:38:04.000Z,2019-02-06T23:59:00.000Z,,,,,,
78,1976,Blackmoon,BMC,blackmoon,,1,0,2017-09-20T23:09:57.000Z,2021-11-03T06:49:09.000Z,1027.0,Ethereum,ETH,ethereum,0xdf6ef343350780bf8c3410bf062e0c015b1dd671,
79,1727,Bancor,BNT,bancor,243.0,1,1,2017-06-18T15:15:00.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,
80,1138,Bantam,BNT,bantam,,1,0,2016-01-01T00:24:30.000Z,2016-12-13T04:59:51.000Z,,,,,,
81,2310,Bounty0x,BNTY,bounty0x,1905.0,1,1,2017-12-26T19:49:17.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xd2d6158683aee4cc838067727209a0aaf4359de3,
82,19468,Bounty,BNTY,bounty,7858.0,1,1,2022-04-11T11:37:00.000Z,2022-10-28T09:57:00.000Z,5426.0,Solana,SOL,solana,BNTY5DaMP9CZhEtmQfMLHfUwwkXropHuCz4m96YqpqKm,
83,2095,BOScoin,BOS,boscoin,,1,0,2017-10-26T01:49:24.000Z,2021-10-11T09:44:03.000Z,,,,,,
84,3392,Bostoken,BOS,bostoken,,1,0,,,1027.0,Ethereum,ETH,ethereum,0x3c0cac8290e2a6241814f812259278bea9050838,
85,4629,BOSCore,BOS,boscore,,1,0,2020-06-23T21:49:16.000Z,2022-02-22T18:19:00.000Z,1765.0,EOS,EOS,eos,BOS-eos-eosio.token,
86,2167,Blockpool,BPL,blockpool,,1,0,2017-11-09T22:34:30.000Z,2019-02-01T23:59:06.000Z,,,,,,
87,2306,Bread,BRD,bread,1595.0,1,1,2017-12-24T20:09:52.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x558ec3152e2eb2174905cd19aea4e34a23de9ad6,
88,2444,CRYPTO20,C20,c20,1330.0,1,1,2018-01-22T17:39:27.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x26e75307fc0c021472feb8f727839531f112f317,
89,2060,Change,CAG,change,,1,0,2017-10-17T20:54:24.000Z,2021-02-15T10:14:02.000Z,1027.0,Ethereum,ETH,ethereum,0x7d4b8cce0591c9044a22ee543533b72e976e36c3,
90,8537,Channels,CAN,channels,3444.0,1,1,2021-02-22T07:25:00.000Z,2022-10-28T09:55:00.000Z,1839.0,BNB,BNB,bnb,0xdE9a73272BC2F28189CE3c243e36FaFDA2485212,
91,2343,CanYaCoin,CAN,canyacoin,7931.0,1,1,2018-01-08T17:24:18.000Z,2022-10-28T09:59:00.000Z,1839.0,BNB,BNB,bnb,CAN-677,
92,2358,Content and AD Network,CAN,content-and-ad-network,,1,0,2018-01-10T18:29:19.000Z,2020-09-01T23:59:04.000Z,1027.0,Ethereum,ETH,ethereum,0x5f3789907b35DCe5605b00C0bE0a7eCDBFa8A841,
93,7258,Coinwaycoin,CAN,coinwaycoin,,1,0,2020-12-22T21:25:00.000Z,2021-08-07T01:30:00.000Z,1027.0,Ethereum,ETH,ethereum,0x917FD2f7378FF479419dCB56C5cbB445fBbF902A,
94,8250,Cannon,CAN,cannon,,1,0,2021-01-13T02:30:00.000Z,2021-01-15T10:35:03.000Z,,,,,,
95,2529,Cashaa,CAS,cashaa,853.0,1,1,2018-02-15T23:54:21.000Z,2022-10-28T09:59:00.000Z,1839.0,BNB,BNB,bnb,0x780207b8c0fdc32cf60e957415bfa1f2d4d9718c,
96,6649,Cat Token,CAT,cat-token,1477.0,1,1,2020-09-24T20:40:00.000Z,2022-10-28T09:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x56015bbe3c01fe05bc30a8a9a9fd9a88917e7db3,
97,15953,CAT,CAT,cat,6779.0,1,1,2021-12-13T04:45:07.000Z,2022-10-28T09:55:00.000Z,5805.0,Avalanche,AVAX,avalanche,0x094BFaC9894d2A2A35771D0BD6d2447689190F32,
98,1882,BlockCAT,CAT,blockcat,,1,0,2017-08-13T02:34:26.000Z,2020-10-23T03:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x56ba2Ee7890461f463F7be02aAC3099f6d5811A8,
99,2334,BitClave,CAT,bitclave,,1,0,2018-01-02T22:14:18.000Z,2020-10-23T03:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1234567461d3f8db7496581774bd869c83d51c93,
100,15335,Capital Aggregator Token,CAT,capital-aggregator-token,,1,0,2021-11-30T04:33:00.000Z,2022-03-30T16:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3734dc0d241b5ad886fa6bff45ffa67252ac0e89,
101,16241,SlavCat,CAT,slavcat,,1,0,,,1839.0,BNB,BNB,bnb,0x22936E12c8d409b4282588F0FE4AB5eDE5c02DeA,
102,9342,Community Business Token,CBT,community-business-token,4461.0,1,1,2021-04-20T04:00:03.000Z,2022-10-28T09:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xfA93660C3f6a848556Bb8E265f994160A1F2B289,
103,18659,CyBloc Battery Token,CBT,cybloc-battery-token,6943.0,1,1,2022-03-09T07:25:00.000Z,2022-10-28T09:55:00.000Z,1839.0,BNB,BNB,bnb,0x7c73967dC8c804Ea028247f5A953052f0CD5Fd58,
104,14479,CryptoBlast,CBT,cryptoblast,8641.0,1,1,2021-11-15T04:36:04.000Z,2022-10-28T09:56:00.000Z,1839.0,BNB,BNB,bnb,0x0853eabe53157d911e0137a9ef987874289ae9d0,
105,2650,CommerceBlock,CBT,commerceblock,,1,0,2018-04-17T20:59:24.000Z,2020-12-23T03:39:06.000Z,1027.0,Ethereum,ETH,ethereum,0x076C97e1c869072eE22f8c91978C99B4bcB02591,
106,6400,Crebit,CBT,crebit,,1,0,,,1027.0,Ethereum,ETH,ethereum,0xCA8785Ee38A87578bAA7d6B290efC694508D81D9,
107,17204,Crypto Bank,CBT,crypto-bank,,1,0,2022-01-12T17:50:00.000Z,2022-05-25T18:20:00.000Z,1839.0,BNB,BNB,bnb,0xd7314a3b4c80e95125c56a3e7eb2d9f87e9e35b6,
108,18408,CryptoBattles,CBT,cryptobattles,,1,0,2022-02-28T04:38:00.000Z,2022-08-02T10:58:00.000Z,1839.0,BNB,BNB,bnb,0xd9150910de9A4df5D734f4d9B5ebe82BCCe9095a,
109,14489,CheckDot,CDT,checkdot,1723.0,1,1,2021-11-15T05:36:04.000Z,2022-10-28T09:56:00.000Z,1839.0,BNB,BNB,bnb,0x0cBD6fAdcF8096cC9A43d90B45F65826102e3eCE,
110,1864,Blox,CDT,blox,,1,0,2017-08-07T03:14:42.000Z,2021-10-22T06:14:08.000Z,1027.0,Ethereum,ETH,ethereum,0x177d39ac676ed1c67a2b268ad7f1e58826e5b0af,
111,7699,CyberFi Token,CFi,cyberfi,1613.0,1,1,2020-11-17T05:20:00.000Z,2022-10-28T09:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x63b4f3e3fa4e438698ce330e365e831f7ccd1ef4,
112,1729,Cofound.it,CFI,cofound-it,,1,0,2017-06-19T20:34:57.000Z,2019-03-07T23:59:02.000Z,1027.0,Ethereum,ETH,ethereum,0x12fef5e57bf45873cd9b62e9dbd7bfb99e32d73e,
113,2499,SwissBorg,CHSB,swissborg,140.0,1,1,2018-02-03T19:04:30.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xba9d4199fab4f26efe3551d490e3821486f135ba,
114,2246,CyberMiles,CMT,cybermiles,1360.0,1,1,2017-12-06T03:19:47.000Z,2022-10-28T09:59:00.000Z,,,,,,
115,1291,Comet,CMT,comet,2579.0,1,1,2016-06-26T19:39:29.000Z,2022-10-28T09:59:00.000Z,,,,,,
116,2043,Cindicator,CND,cindicator,1401.0,1,1,2017-10-13T03:59:38.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xd4c435f5b09f855c3317c8524cb1f586e42795fa,
117,690,CannabisDarkcoin,CND,cannabisdarkcoin,,1,0,2014-10-24T12:20:24.000Z,2015-05-28T00:14:31.000Z,,,,,,
118,5569,Cannadrix,CND,cannadrix,,1,0,2020-06-22T01:59:21.000Z,2021-01-27T06:44:05.000Z,1027.0,Ethereum,ETH,ethereum,0x91E84EC6101547C1FA39Dd565dd8b020E3c20CF2,
119,2006,Cobinhood,COB,cobinhood,2167.0,1,1,2017-10-01T00:24:24.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xb2f7eb1f2c37645be61d73953035360e768d81e6,
120,20861,Cards of BSC,COB,cards-of-bsc,9261.0,1,1,2022-07-04T10:11:00.000Z,2022-10-28T09:56:00.000Z,1839.0,BNB,BNB,bnb,0x4312b655c6de6ea86b8159d16fcadf5b937a6721,
121,7808,Cobwebfinance,COB,cobwebfinance,,1,0,,,1027.0,Ethereum,ETH,ethereum,0x93B5CdC9513fB62F139A34dDD6C9a31E4317a236,
122,7398,Coreto,COR,coreto,1822.0,1,1,2021-02-11T01:45:00.000Z,2022-10-28T09:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9C2dc0c3CC2BADdE84B0025Cf4df1c5aF288D835,
123,13064,CorgiNFTGame,COR,corginftgame,8504.0,1,1,2021-10-24T00:09:27.000Z,2022-10-28T09:59:00.000Z,1839.0,BNB,BNB,bnb,0x3581a7b7be2ed2edf98710910fd05b0e8545f1db,
124,2342,Covesting,COV,covesting,1033.0,1,1,2018-01-23T06:29:25.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xada86b1b313d1d5267e3fc0bb303f0a2b66d0ea7,
125,896,Coven,COV,coven,,1,0,2015-04-21T12:14:28.000Z,2016-03-19T16:39:19.000Z,,,,,,
126,5355,Chainpay,CPAY,chainpay,8015.0,1,1,2020-03-23T02:39:15.000Z,2022-10-28T09:59:00.000Z,1958.0,TRON,TRX,tron,TFyfB5ggmPwVDs8kU2X9vPY7idzaNpaVno,
127,2314,Cryptopay,CPAY,cryptopay,,1,0,2017-12-28T06:54:17.000Z,2021-11-03T06:44:04.000Z,1027.0,Ethereum,ETH,ethereum,0x0ebb614204e47c09b6c3feb9aaecad8ee060e23e,
128,1963,Credo,CREDO,credo,,1,0,2017-09-13T03:19:59.000Z,2021-01-07T16:44:09.000Z,1027.0,Ethereum,ETH,ethereum,0x4e0603e2a27a30480e5e3a4fe548e29ef12f64be,
129,2447,Crypterium,CRPT,crpt,793.0,1,1,2018-01-22T23:24:27.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x08389495D7456E1951ddF7c3a1314A4bfb646d8B,
130,1990,BitDice,CSNO,bitdice,,1,0,2017-09-25T20:49:35.000Z,2020-02-01T02:59:07.000Z,1027.0,Ethereum,ETH,ethereum,0x29d75277ac7f0335b2165d0895e8725cbf658d73,
131,10391,Creator Platform,CTR,creator-platform,4741.0,1,1,2021-09-08T16:48:03.000Z,2022-10-28T09:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0x923b83c26B3809d960fF80332Ed00aA46D7Ed375,
132,1867,Centra,CTR,centra,,1,0,2017-08-08T21:54:24.000Z,2018-06-02T14:09:21.000Z,,,,,,
133,21458,Concentrator Token,CTR,concentrator-token,,1,0,,,1027.0,Ethereum,ETH,ethereum,0xb3Ad645dB386D7F6D753B2b9C3F4B853DA6890B8(Ethereum),
134,10368,Cryptex Finance,CTX,cryptex-finance,714.0,1,1,2021-06-09T20:03:03.000Z,2022-10-28T09:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0x321c2fe4446c7c963dc41dd58879af648838f98d,
135,18723,C2X,CTX,c2x,5028.0,1,1,2022-03-21T14:25:00.000Z,2022-10-28T09:55:00.000Z,,,,,,
136,2152,CarTaxi Token,CTX,cartaxi-token,,1,0,2017-11-07T23:04:29.000Z,2019-02-08T18:29:04.000Z,1027.0,Ethereum,ETH,ethereum,0x662aBcAd0b7f345AB7FfB1b1fbb9Df7894f18e66,
137,3700,Centauri,CTX,centauri,,1,0,2019-01-16T23:54:37.000Z,2020-07-09T02:19:22.000Z,,,,,,
138,1816,Civic,CVC,civic,174.0,1,1,2017-07-17T17:39:17.000Z,2022-10-28T09:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x41e5560054824ea6b0732e656e3ad64e20e94e45,
